# source_sha256=bb2bbff8be3d637b38ed5d06277856c15f41ea262614edf974be8f4b96fdc791
identifier	owner_grid	duplicate_grid
4A9589CD-A27C-48BF-B530-39D94B8DCBF3	SN	SS
4A9D1860-CB1C-4E74-B25B-ADB4D818C883	SS	ST
4AB8542C-21F1-4E4A-B695-565018851A8F	SH	SJ
4AC47CC3-1C39-4D40-8ADC-9652FA4C7241	SO	ST
4AC6684D-F7C3-4F46-9BB9-F81777B9B518	SJ	SO
4AC7C41B-6019-4CF0-9F74-F2DADDEEFED7	SK	TF
4AE4E55C-992E-4B45-815B-F9479C8983E3	NM	NN
4AF8687D-7CB6-471D-8977-BBA8EE060703	SU	SZ
4AF9C529-2125-49FB-9975-4A101CCAB163	NM	NN
4AFFA01E-597A-488C-8E98-27B8D9009A7E	SU	SZ
4B0963CA-D6F7-4F3B-A59E-AB5876F55046	SO	ST
4B20E5DC-D890-44C9-9089-9468F4E91E95	SU	SZ
4B264B1D-1A6C-4303-B965-3133887D9449	TL	TQ
4B2DE2E8-3E16-4B50-8C18-50C07AC45415	SP	TL
4B3B1EA0-7C64-431A-8F97-03B5978A2000	SU	SZ
4B4F3421-7DB5-4D1C-BE3B-259505C28853	TG	TM
4B51125C-15B6-442F-8582-EA649B1FEA5C	NO	NT
4B5BE552-2C21-41A8-907F-41996DCE25CF	ST	SY
4B684DD2-53DB-4C90-A359-C9D43D086647	TQ	TV
4B796B25-D472-43A2-9B1F-EEA315324412	SK	TF
4B7AEC37-025F-4DD6-9A38-A9F65F139DCA	SD	SE
4B7BCC5E-C089-4A68-83F1-6C9D9FFCBD50	SN	SO
4B815C63-E97D-41A9-B31A-81A5839443A6	SN	SS
4BA2BFB1-5BCC-4E12-A032-E82CA473B931	NY	SD
4BA75FF4-6655-4C6C-BADD-05D2DDBA2A85	NN	NO
4BBA4796-B5ED-4AFC-9DCE-52EEB784DDB7	SE	SK
4BE949A1-B89B-437B-93DC-492BF7FE9612	SD	SJ
4BE9CE66-632E-4FCB-B997-069A74BF5A93	SE	TA
4BEC2F76-9BC3-405F-BCBE-098501C82B71	SE	SK
4BEC2F76-9BC3-405F-BCBE-098501C82B71	SE	TF
4BED5B02-D5E3-4085-8010-447CB42F0E3F	SE	SK
4C0D444F-4AE1-4610-8B38-2D305D65D55C	SS	ST
4C1314FA-94CB-48FC-87C5-EA6C81858954	SO	SP
4C17D568-D139-450C-B15E-59562ED7424C	SD	SJ
4C1B47ED-8DDB-42BC-AB9A-EAB06F33D44C	SO	ST
4C1EAF03-33E2-4495-B820-983E6556557F	SP	SU
4C463672-BA80-4F7A-9D5F-02A6C5F2E41B	SS	ST
4C5F13FB-4067-4044-8A8E-0584BBA210C8	SK	SP
4C68C96C-F6D8-4A1B-A5D9-3235E90F533E	ST	SY
4C7DCECD-8579-4842-9923-E6EA1A59A56F	TL	TQ
4C7FC3F5-09EA-441B-8C4A-D273221CC14F	SE	TA
4C836DC5-697C-44E8-AB99-DEB636504619	NZ	SE
4C8B0D96-4672-403B-848B-3BA2753B0F09	SU	SZ
4C8EEAC8-16AC-4B0D-AC01-07F2046D3368	NJ	NO
4C92E124-101A-4696-A3A7-74698D439465	SN	SS
4C992063-9AB0-4DC7-937D-10CA3F63ECF8	SS	SX
4C9E284A-35C8-45D9-BFFC-6C261A8EC52D	SU	TQ
4CA63F2E-B189-4CFC-B979-7ED3B9AA347C	SU	SZ
4CA9D4A1-EECA-4310-B42B-967E8D27F04B	SJ	SK
4CC3B48B-8B33-4DD2-A7DB-0C796A43B549	SJ	SO
4CC83336-3D73-4FD4-BC59-C02B94356844	SD	SE
4CD15FB4-5306-4F1D-B79A-35EBAC960DCF	SN	SS
4CD342FA-9DA6-403C-897B-EA13492CB513	SO	ST
4CF91FE7-9B0A-4BA4-AC8A-F1E144079017	NY	NZ
4D0CE8A2-9C33-490A-8F1B-151EC8A355E1	SO	ST
4D14512B-1230-447E-B608-DADC4E4725A6	SU	SZ
4D21AD9B-1F78-4654-BC44-9776ACD9DC4B	SU	TQ
4D2634B6-ACD8-4CF2-9158-6001B235B545	TF	TL
4D2B024F-6E6B-4C8E-A875-3F82BBD3BE1F	SU	TQ
4D38C492-D9C1-46B1-ACDB-6D82014A826F	SN	SO
4D397053-6F84-49C4-A545-03445F4CC57F	TG	TM
4D5240C5-10A3-431F-BE74-EE05AC66A0F3	NZ	SE
4D543606-8091-4D13-93EF-C6F18D2F4682	TG	TM
4D54DBE9-08FB-48D9-B316-EEF311101635	TL	TM
4D6F7648-AC1E-4C0C-A3B3-A965B5700003	SD	SJ
4D7553B8-A5A4-479F-A88B-20A25A7B717C	SE	SK
4D77C49D-11A3-4333-8482-7610B848ED87	SK	SP
4D7D0850-6768-4764-A7C7-0B760F189737	SP	SU
4D81C84E-96E6-4101-A570-8D743BE75750	NS	NX
4DA61D8F-A721-4D60-8B9F-28C12D1498D7	SK	TF
4DAF900F-4573-4D74-BFE4-3BFD41A4A0CA	TQ	TR
4DB14834-9DA9-4617-9E84-FE85F954BBF4	SP	SU
4DB1A3E7-AF15-4AB8-ABDD-F6C8D5CDB0AC	SE	TA
4DB5ABC7-411C-4B67-9F54-8720BCA28D79	SY	SZ
4DB5CC17-2AAB-4950-B48D-E19552EED0BC	SO	SP
4DC4D9BA-1A93-4109-946C-03FA7F355676	NY	NZ
4DD650F2-F250-4367-8856-BD7283646A2D	TA	TF
4E00C216-90EC-41A6-B3FF-F05186B2B9C8	TQ	TV
4E06BDA1-C810-48E7-BF33-1BD11CA45DC2	SE	SK
4E08A2B7-5610-4A2F-A355-0754B3B15865	NS	NT
4E0D7A65-3191-4149-924A-0FA8CA48B20D	NX	NY
4E2A56FC-821F-4FAB-9BE2-9EF8CF79F6AF	SU	SZ
4E2FB64A-12AD-4BD0-AA96-397C59E9ABB7	SD	SJ
4E3D58F8-E97A-45F0-B19A-A58390897692	SH	SN
4E43DB26-BD1F-463C-9EB6-4F4A39A2C590	SU	TQ
4E487CA5-05B2-4920-A16C-28C5822B4050	SO	ST
4E4FCC63-079F-4892-94F4-38F5FE7A1AC9	NO	NT
4E59E042-DF2C-4BF5-8018-E46B5FFDB9C7	SJ	SK
4E79F2DC-CA77-4969-B798-ECE0882C3B17	NT	NU
4E84EBBF-C140-497A-AC76-5B674AFF399C	NO	NT
4E84F964-389E-4D97-87F8-53D52B2E2B19	SS	ST
4E8CB5A2-CCF4-40B8-9EE3-EABAEA830F3F	NZ	SE
4EB5377A-D333-43DB-98D1-528A0BE13E0F	SJ	SO
4EBD0C02-F2DD-4E14-8C5B-24B4F29457A3	SO	ST
4EC2C6FE-236B-4F49-BD37-4F157D000BA0	NN	NS
4EC3DA3D-F045-4A80-ADE7-CC6857EB2CDD	NX	NY
4EC5F6F4-FA32-4E69-9E87-A9E54C88B73C	SH	SJ
4ECE0080-60FB-4BF1-91F5-712CB537FC46	SS	SX
4EEAE1A2-DCBC-4079-BA17-D078825853E5	SO	ST
4EFB93E6-D50B-47D1-A3C9-BC9942B8AE03	NN	NS
4EFFF433-F54E-4010-9F42-5760C8B4460E	NY	SD
4F10EC27-AF54-4D60-8C6B-766A0D729A12	TG	TM
4F1A4465-62E1-46B9-A7D7-D3DF5194E6F8	TF	TL
4F2C4CBF-6EDB-4F19-A4D4-5C94440E9614	ST	SU
4F2D6CF5-FB1E-439E-BB66-01F95962648F	SW	SX
4F2EF83A-0FBB-4F8B-8B08-3756BF4382CC	SK	SP
4F38156B-921F-4704-8595-583F5778DBCD	SD	SE
4F39088D-CE23-43DA-BF10-D8BDB4D86661	SU	SZ
4F42F112-4DA8-41F6-ABC3-632F86DC8D48	TQ	TV
4F46F300-7600-4B76-B9F2-6A0498653A3E	SJ	SO
4F4B2924-4BDF-4537-B1AE-DA1AD2644F46	SO	SP
4F4DE28B-B820-4B8F-AE0E-87C2F3C412FB	SO	SP
4F60FF0A-E44F-4AB1-8BC9-1AF26C0B889D	ST	SY
4F71141D-ABB3-418F-AD17-27AD4A7E5B5B	TA	TF
4F85E426-7FAC-4E4E-89BB-E3EABA67729D	SE	SK
4F87D90D-B714-41C3-B1C8-C5ACFDBA1F13	SN	SS
4F9D1494-46BC-4B89-AFFB-DBC3910B7AAC	NS	NT
4FC0E98E-AFED-43E4-8240-3AE8C148EC3E	NS	NT
4FCB8C62-789A-4663-AF12-FDF28434B6DB	NS	NT
4FD6B64C-2185-4310-9AA9-B7D2F07CCBE5	NL	NM
4FE478E5-D57A-4076-A4C7-14D5BDE6378C	SE	SK
4FEC461D-FBCE-40AC-B27E-E7983B86DD38	NS	NT
4FF7C5E8-6053-41CD-87F6-7CE9AB47FB9A	SE	SK
4FFFC81B-8F16-4E4E-B700-74CFD3B39F3E	TQ	TR
50040A46-07B4-43A1-81A4-2C76FDF6992E	TA	TF
5004AB69-3EDA-473F-8054-3FB0968AB966	SJ	SO
5008A83B-863F-4285-B2DC-17AA8BDB66AE	SU	SZ
501119E1-30F0-4ADC-9A61-FF51C3D6857C	TF	TL
5012666F-58B2-462C-96B6-FE273163CB74	SK	TF
5019DFAD-B8C0-49DD-B375-C7BF67A4B6D9	SD	SJ
501D9F00-45AE-4286-93ED-20897EB0A688	SP	SU
501E8477-533C-4D26-8751-94E94DD3D462	SD	SJ
502852A6-AD5D-48E8-A46F-D17D1048A9CA	NT	NY
502E1E05-3B06-46C8-BD37-B6A5FB400FE8	SK	SP
502F21A9-2E03-48CA-927B-406B411D4E15	SU	SZ
503AFE91-E347-46CE-AF83-EA0CC7B5866D	SS	SX
503C70C7-651E-43AE-AB77-C587700028BE	NJ	NO
5040806C-5F74-489D-8D7D-87BFF859C4CE	SP	SU
5040806C-5F74-489D-8D7D-87BFF859C4CE	SP	TL
504CAB1D-CC7B-441E-BBC8-938CAA9A8466	SD	SJ
504DECC7-5C26-4EFF-83E8-91C7250C42C4	NY	NZ
50527F54-1270-4014-B8C1-F3AEB0B4DB6C	NY	NZ
505F950F-A20B-444F-B679-0DA0067FF112	NO	NT
505FFB96-91B6-4469-8A72-DCC534DE2056	TG	TM
50722DB0-30B4-465C-8187-F9DFE2815748	SD	SJ
5079DD76-9D51-43C1-B661-0578A41A8052	SK	SP
50881847-39C3-4CFD-8AB9-5EA0B29E5B9B	SD	SJ
508A0042-4325-41B8-B20D-B1C1C7D4CC8B	SE	SK
5095EA12-BA99-4831-A5A8-5F503768AD34	SJ	SO
509BFD8B-6408-4CA3-99C1-42CF0CF37925	NX	NY
509E8698-851D-4A44-96FC-594A372130AA	SN	SO
50A40D62-FB47-407D-89F2-B94CC117076E	SU	TQ
50B733BC-0EC7-4000-B160-03A8DED03238	SK	TF
50CA57C2-34C1-4006-875A-3F34213B3236	ST	SY
50CF93E7-7C66-4CA1-87CC-79C680471F86	NS	NT
50D02BBF-9ED4-4187-B02E-B89C955CC190	SJ	SO
50D32884-4110-4A4E-881F-564A57C12A44	SH	SJ
50D4E1FF-64CD-452D-B488-7655FD35CF2B	NN	NO
50D782EB-A8BE-4CE1-8793-396C77823AA7	NO	NT
50DBECA1-7A4D-4414-8381-E77A265B4084	TG	TM
50E12A52-7560-4650-9E86-61EAF0332BF5	NO	NT
50FCE55E-8446-48CD-8DAF-0E594A76DE5D	SU	SZ
50FF7B78-5000-46DB-975F-5AD7B17ACAA3	SS	ST
51111765-C554-4613-BDFB-A4DD580ACC99	SU	TQ
512288AC-8A0F-44F6-8380-26120A75C0E7	SK	TF
513CF5EA-B6C5-4329-AEB0-6D29A2444CEB	SN	SS
5146466D-2303-45E0-8061-03DC39341553	TQ	TR
514CA33F-C62F-4FB5-871F-265C9A67E940	SJ	SK
514E3119-AC3E-451E-B162-4B53FBC86BFD	NN	NO
5164402E-C163-430F-BA56-98FD2C858D67	SM	SN
5167A0F0-7200-4132-907A-D3FDE9232B80	NJ	NO
516B8F53-0C5E-41D4-824A-906F91C0C112	SU	TQ
51785651-35BA-48E6-A868-1F694BD8025D	SO	ST
51813CDA-E39F-4E91-8018-BBD4F5E7F0F6	TL	TQ
518CB401-3F03-43E1-BFCC-3A19836C510B	SX	SY
51A0FC02-7DA5-4036-82A2-4563253679B9	SD	SJ
51A401D5-F5C9-4A40-B69D-39F0F89CAEA7	TG	TM
51A90395-C6BB-478F-8B1A-194F0D9C1B5E	TQ	TR
51AFDB4B-AD7A-4663-ABD9-8500D0B9DA7C	SO	SP
51BAF11E-C76A-4789-977B-7C2209E426BA	NT	NU
51CF73D7-F294-4D5B-9E4C-E029566611EF	NS	NT
51DC589D-9CEE-4E88-8A44-C4E57A08BBAA	SE	SK
51DDF4A7-24E0-4BDC-A1BF-E67D708592BF	SK	TF
51E7A4A3-3538-4DB5-AEAA-92CE41150583	SU	TQ
51EAC6A9-1B67-4EAC-88F4-B962B56B4D54	TL	TQ
51EB10CB-766D-4EB4-9B1F-EED198C1C42D	TF	TG
51F11587-5802-4CA2-BCFE-6A281678DE01	SE	TA
51F20DAB-0430-461C-8D5C-64B420551599	SK	TF
51F4AB62-31D1-4C70-B3DB-584749A569ED	TQ	TR
51F7EBA1-40C6-4F3D-8CBE-87938DCE8B23	SP	TL
52066923-777A-4D4A-AFE5-BDC20DC4C3DF	NO	NT
52068A4C-7E36-437E-9815-C6E9780B0ED8	SD	SJ
522018C4-A55C-4107-A814-4AD578264F36	ST	SY
52226036-453A-4019-9422-218F11A04C20	SP	TL
523EC993-A56A-4567-9986-39AFAA178ECE	NH	NJ
5245CB8C-65D2-4EE0-9862-1D066E17986E	TL	TM
5245F3BA-EAE8-42C3-BC99-99D275A30744	NS	NT
52561A50-D2BF-41A3-8A46-0DB4501420B5	NT	NY
52609A8D-DD93-4185-B48F-3B3D15ED28D2	TQ	TV
526E0D6C-6CD1-4632-8384-7EF0D7A9509E	TG	TM
527C504A-4605-4649-9F09-CC818B1C1194	SJ	SO
527EC22A-FE54-4ED5-8CAB-EB237F8373E8	ST	SU
5286942E-AFB7-4E14-951C-315461277381	SS	ST
528BEBD0-5C13-4FF1-BC68-5E9C04F5DBB8	NX	NY
5291454B-83E8-4D88-9A19-F83687E885DA	NY	SD
52AED7A0-3230-4D8B-915A-36232BA0FE39	SO	SP
52B28B1A-B338-4C25-B522-0B381ACDCECC	SN	SO
52BED108-74EB-4597-BE30-FB4696FF95CF	TG	TM
52C1D169-ADEE-4A82-92CE-9325271FCCC8	SU	TQ
52C6124F-E52E-4730-97BE-7252F89F428D	NY	NZ
52CB15BB-630A-4526-9AAC-C7C32A32E538	NZ	SE
52D0150C-EB95-49D0-B2C9-A84E6E76F837	SP	TL
52E2330D-AE39-4C12-8103-8C443EC6B619	ST	SY
52E455B1-287C-491B-B650-60571E4F3FD5	NS	NT
5303B624-193D-4C61-A847-A803095904E8	SK	SP
5308B93E-152F-4EF5-9144-6EBBB4E9FB35	NY	NZ
5312195A-BE1C-4C2A-9791-4823D62FE739	SJ	SK
5312ABD3-2E11-46FF-ABAA-54EF15F7DB5D	SD	SJ
532E9148-A85D-4D7A-BAC5-DFBAEE947CDF	SK	SP
532F01B9-0DBF-454E-982C-EA7F2F44CE02	NH	NN
5331C94A-E10D-4AB4-B398-F54DA80B68C3	SD	SJ
53359BDC-67D8-462F-BD8B-C323F6CDE05D	SN	SS
5336E3A4-764E-4E8A-8213-745DA311C5E0	NW	NX
533C4D38-5F09-40DD-A34B-1CE71F033352	SO	ST
53417706-416A-48E4-A8FE-0AFE7A0ECFC9	NT	NU
53430276-9D6B-405C-93B9-77BE69F917A0	SS	ST
53463E75-6CC8-4686-95BF-9CE0CB7B2B31	SS	SX
534E4ABA-D4AB-4B6A-9F6F-B6B57F322FB8	NX	NY
53570569-11A4-4710-8C3F-584A2544EA60	NZ	SE
536509BB-0B23-4044-AD41-B2BD8B60296E	NT	NU
5368AD9E-0024-4ED2-8716-214BF4EF95DD	SN	SO
5371C314-DA88-4C97-99D9-D0798EC0BF43	SU	SZ
537ED755-D121-49C9-8E6F-0F26FC1F44B1	NY	NZ
5383CC06-025B-44AB-934E-438067AEA607	NN	NO
538457C9-11AF-4BFF-B9BF-4BE72B02DA2C	NY	NZ
5392610F-ECF6-4191-8A15-6C30A121EECD	SP	SU
53984AFA-E513-49AB-9173-7E3F8A628634	SN	SO
53987F02-2E74-4258-BC1F-1FA036E4A760	TF	TL
53A38F49-F6E1-4FBF-9F95-06A0B1BC1F5F	ST	SY
53ADAE6E-321A-4326-98E0-2D25F9838C96	SD	SJ
53D12A45-4BB2-4ABE-9BAE-EEC3C43A4323	SU	TQ
53D8E14A-235B-4618-A6F2-730F498F98D7	SO	SP
53DF8BA4-CC94-4438-91DB-C725826696A4	SU	TQ
53EF29C2-9F74-4747-B083-7868253D9732	SO	ST
53FE4936-4DA6-4415-918B-9B368FF3241A	ST	SU
541E0148-0F5D-4EC8-99E3-A37C21C3F6DD	NZ	SE
5420E015-9FBE-458A-9FA7-71CE6CBEF88E	NN	NS
54218016-140E-4C5E-8582-A8C67536F5C2	NZ	SE
543CD514-2361-4744-8B6E-5040ED715CAC	SD	SJ
543EF778-34C9-4F67-96AA-BD7923F63436	TF	TG
54411014-DFF4-4233-80AD-882BD527F03F	ST	SU
5443300F-DC27-4922-B045-9109C0BAADD7	SO	SP
544ECB10-4F60-46BA-A9AB-2370BE3B1C73	NY	NZ
54555B81-F507-4412-9382-74E619C0F113	SD	SJ
5458A25A-AEB4-44CF-90BC-41A28F54FF72	NJ	NO
5458E115-865D-4160-81F9-94D87E20B0E5	SM	SN
54660494-02D4-4F8F-8691-5C7C145A4ABC	NS	NX
54776548-69E0-41CE-9C39-1E9033A665D0	SP	TL
547B1D1A-0148-43D3-A85F-5A6A348C6CA7	SD	SE
547BF164-9077-4A50-B8AE-D7E1EC473B00	NS	NT
54821055-84A0-4C6B-AB8F-7ABB83E69732	TL	TQ
5482FBFD-7F29-42E7-B8BD-5C156BC1E580	SN	SO
5486A460-7A1B-4126-95BA-586283A00108	SM	SN
5486E41C-7FA6-434C-B7C0-2F51A7362587	SM	SN
54877DEF-2B58-444D-A07F-D4D174EB80AA	NU	NZ
548CF92E-43B1-49E0-9448-EED5D7CCFAF0	SE	TA
54C269BF-3B44-4EF7-BE3D-710A57D0F516	SE	TA
54D07786-7D86-4ABA-AD58-3006D4ABD9C4	SO	SP
54D0E1D7-8D6B-4228-B886-CA9AB5A4C8E3	SE	SK
54DE2609-898B-4E8D-8125-F388286AE382	SD	SJ
54E21F52-DFE6-4FFF-9B69-2472DE16FE63	SJ	SK
54E391F9-F959-4443-94BA-142BA4D2B37C	SW	SX
54ED7EC6-F383-40C7-9077-825D2E955A76	SD	SE
54F9F002-3D44-473D-AD70-6FB7894092B8	SJ	SK
550178C1-CBBE-427B-AE75-F7D066228348	SJ	SO
550267AB-1EE4-4F59-B5D7-548CB967C9B5	SD	SJ
550331E8-8783-4246-B017-94DAAA177AD1	TL	TQ
5510D56F-B7B2-49BC-9189-E448F9754DF3	SU	TQ
55127C78-25D5-4FCA-9D22-F2885BA0CC5D	NN	NO
55148B7A-D1E1-4EC0-864E-47031C5CCF91	SS	ST
551D4F15-5B9C-49AE-9D93-307FE65D1325	SH	SJ
551E7C91-BFF4-4DCC-A8FD-C9D9225D8BD9	NY	NZ
551F5671-66E1-4E2B-A42A-6F72EFAAE9FD	NS	NT
55250336-E306-4415-9620-4928F1919DF9	SY	SZ
552A2170-0FE7-4581-90DD-CDC2292F91FF	SO	ST
552ABFB3-4DF4-4BCD-8CD6-E4835A2543FF	SS	ST
554A8802-B876-4B0F-A2B7-D6C783A086EB	SS	SX
55605FDF-81E3-4A0E-832F-93A6B2F84BB5	NO	NT
556DD0A0-D5DD-4020-997D-6B9013B9B552	NZ	SE
557FA7E9-FCA2-42F2-B1E6-885B60FE1A5F	SO	ST
558BCC36-8C15-42B0-99B1-6D804DE8C766	SJ	SK
558DDD84-776E-45BC-8E5B-28992D03190D	SK	TF
55A1AE47-3257-49CE-AEC7-CC49D398FC90	TL	TM
55A49CA7-4F03-417B-ADA8-93B3DBECDEFD	NB	NG
55A6E6A3-8D75-4988-8B7F-0E86B4343B31	SK	SP
55B09CF4-0C70-4192-8BDE-4971035426A2	SJ	SO
55CB59D4-DA1A-4DC4-AF2D-AC1B57A7FB3B	SK	SP
55E5F98E-FF9C-402F-B2A4-E9DD62A6E98D	NJ	NO
55EB8C6F-96A4-4EA7-96D9-E822F0319E6E	NH	NN
56102532-583C-48BD-9414-45A2A636BBDE	SK	SP
5610EEEA-A192-44C2-8925-29ABAC720F43	SE	SK
56168EF9-6B16-4C8F-A11F-5AA1A83D8CE6	NS	NX
561C8026-BDAE-47D7-9A6A-AF8336E35001	SN	SS
5624014A-8515-45E4-81CF-FBE841424D08	SH	SJ
562DF3B9-6EB4-4A69-AAFC-C89D904A5A41	SU	TQ
5641FABB-5701-4169-A09E-A3A7AC7F0350	NX	NY
5645F8D6-DC85-440D-9D1F-16AAF050683F	NY	SD
5651BD30-5429-4E72-B9E5-985F78F8769E	ST	SY
567ACDF1-95FB-4ECF-A644-F54CE98C918E	SK	SP
567FD079-965E-4CB6-B104-3B7199B7FC4F	ST	SY
56AAF303-3CD6-4B20-AB7B-0F01A38DE743	SH	SJ
56B2CEA2-03B8-4E9C-BA48-F31A200EB5A3	SE	TA
56B3A3F1-5761-402C-BD9E-6BDDB7710D42	TL	TQ
56C21588-5A63-4A68-8D9B-AE7583CDC3C0	SJ	SO
56CCD841-9DF3-4EEF-AE60-39BC03933E62	SN	SS
56D75E44-1A6E-42CF-830A-3EED97346AF2	NU	NZ
57014645-936C-4787-B693-123AEB1ADF1B	SU	TQ
57238E15-0351-4F55-B469-DA9249B2B5D2	SD	SE
5725B4D0-FAB8-4875-9E42-546BBDA3031A	SS	ST
572CAA5C-05B0-45D5-B0E3-4F4FC0B1630B	TL	TM
57326435-5D6A-4C15-98F5-D2AA0B18809E	NM	NN
57538D10-6550-41DF-9A16-A6CC6800CA3E	SD	SE
575718EB-B4B9-4B41-8B2D-4D31951CD49B	SU	SZ
5769198D-F7C0-4678-B708-6EE13D9D226A	NC	NH
5777EDC4-F44E-4C2D-B507-B6D442CD7242	SS	ST
578979E5-0A6F-436F-B2F2-52E4C2D16355	SU	SZ
578B9FB9-87ED-4F97-86D0-0C75A482BA62	SO	ST
5792A889-DBAF-4FA5-80A6-4481FACD945E	SM	SN
57A3B770-C052-4E2C-9C12-0E759D9270C7	NN	NS
57B4A330-552C-49EB-A8FA-AB9D77E94086	NT	NY
57BA5DCB-1DBE-47CC-9F12-FC7DB563CB8F	SJ	SO
57C1383B-9BFB-466E-B733-BBE195D09CE3	TF	TL
57C65FCA-C874-4B0A-8EF8-BB28E17CF22E	NB	NC
57C939E8-11E3-409F-BFAF-6AD5AD7BBCD8	SN	SO
57D88978-2A32-425A-BD04-7A6EC056951D	SU	TQ
57E2433D-77C6-43B5-8C4E-F3CDB0A3301B	SP	SU
57ECB134-77E4-4F81-A801-F607B29706C6	SP	TL
5810007F-7583-4B20-B35B-D46A08404684	SD	SJ
582066FD-EEF8-4125-AF41-5966FA540C5B	SE	SK
58315BF1-9DAE-4E80-892E-B3031F9DD9C9	SX	SY
5833B51F-CE4F-4833-BD94-58699851E485	NS	NX
5836FB52-320E-4B9A-850C-B3132CEEA004	SD	SJ
583B51B6-1E25-4D02-81ED-4AAA13405F4F	NO	NT
583EB8CA-B89D-4F62-9AC5-B70582C3CA3B	ST	SU
583FC2FB-2D72-4DB1-BD28-00A73877FD2D	SN	SS
5841B42D-85CC-4573-A49A-191B0C5C1838	NY	SD
5846D87E-D19D-4C30-B8DE-24FFAE145126	SP	SU
584F2C07-BA4E-435E-8C86-6BA44EB05FD6	NS	NT
585DACCF-69BF-4B22-8107-2A120D2D3BAC	TL	TQ
585E44DB-EC20-4722-B4AD-6A3F1BBDDAE0	SO	ST
588369A3-AC8A-4D5E-95F6-2CE3679513A3	SS	ST
58864D69-AC1C-4B62-891F-5895B8F20A9A	TL	TM
588B14DB-6104-43C0-9D71-ACE382641C7D	NX	NY
588B7E2B-46D3-4E57-B991-9275F51BC1AC	SK	TF
58925560-DB99-4F25-A3BD-58A9A59ECAEA	SO	ST
5892D179-3968-42A3-8CAE-EEF1372B5C61	SN	SO
58A389FC-B3AD-4A8C-AACC-0C062EC63AB4	SE	TA
58A8176E-C071-4E0F-AAB8-B5BF005830B3	NO	NT
58B75B30-4C2E-42F5-978E-A82430AFAACA	SK	TF
58B8F64B-B254-4F0C-8A83-F6AFF5DE4C3E	TL	TQ
58B9B5EF-78E5-47F7-99B8-C9F7D55E9B1C	NT	NU
58BA9DA8-79F3-4A91-907E-F91DD5C64011	SE	TA
58BCE6C3-BA68-4AC8-AEFE-6C3E8E42C66B	NO	NT
58DA2766-1204-47C0-903A-8AB5662EC9C8	TQ	TR
58E61EC6-E2E9-408F-94AC-09D9F69CF0FA	NN	NS
58F03561-1F83-4CAB-863C-709291149576	SS	SX
58F4E33D-4037-443D-B9D0-EA71F65C8B5E	SJ	SK
58FE621A-9E76-41A8-8283-8DA10EAFCBD7	SS	ST
59072957-A459-47AE-BB0E-8EFD7F13C8B6	SH	SJ
59154DB6-AC88-4AC6-A916-7ACEFDE6C0C7	SK	TF
592369CA-A8AF-4CA1-B470-919EF914516D	TF	TL
5924FEA4-EAB6-418C-9A34-E970C75B98AB	SD	SJ
594563D6-C3D0-4286-99FD-76434EF1024D	SH	SJ
594E865D-EAFA-4C3A-8645-F266B099E160	NN	NS
5952DD51-3732-4F21-A4CD-69D10F25AFD0	SO	SP
595CEC05-ED9B-490E-8E14-3059F2FD5C4F	SD	SJ
5967944E-8C27-4022-AC78-06E2CACD3E9D	NZ	SE
59749C97-321F-4976-B0FD-F30557C86DD4	ST	SU
597ED059-A993-4BA5-83B6-0B4DA5BF5DE3	NT	NY
59925868-E4EE-49D3-920A-554118AF21FB	SN	SS
599F558A-6F46-4C34-B009-DAF107C4F7F3	TG	TM
59A01BF6-AF2E-46E6-8E39-F6C3A713A963	SS	SX
59A6ED9F-9975-49A0-B0F2-96DEF7199717	SW	SX
59AF7381-EC3B-416A-B4B4-97B96E27979C	SE	SK
59B5D25C-591C-4937-8160-AE4B8FB89BCC	ST	SU
59C5CD95-0CEC-4CF5-B031-4B2E2BC48109	TL	TM
59CB7049-6FD5-4C73-BA23-F7A0C485C36D	NM	NN
59CC5A7E-94E1-4B93-8279-19BCFD3369ED	SD	SE
59D2ACB8-EB85-458B-B268-7FAE01A90423	TQ	TV
59D4AFC3-B55E-41F0-9634-9F631E328291	SO	ST
59E63658-728C-4B80-9297-536ABE266C89	NO	NT
59E97B1B-911E-47A0-9346-8F1FCDA30E3E	SD	SJ
5A07FA7F-5AF4-4407-BA13-BC42470D95A3	SN	SS
5A11832A-A3D9-4A7B-8BE2-56568AF172DA	SN	SO
5A2287D4-8CE2-4033-801C-C7DB9850ADAC	SU	TQ
5A2AA8D7-A32E-40A2-B800-9CD43B37DE94	SK	SP
5A363AB0-6327-4EDD-8287-BAB193FD5331	NN	NS
5A3FAACD-C4D2-4E29-B4E0-6F4A1F418D75	NJ	NO
5A4D73E2-C6C2-4F06-886B-E8E818769105	SK	SP
5A59AA23-4707-4693-964E-25D6033F1ADF	NZ	SE
5A61780F-2059-4A4A-9357-D6E0C29CF355	SN	SS
5A70B2BA-676B-47E6-8C46-37BD6A12ED46	TL	TM
5A75A911-7866-46F2-863D-31D9B2FB95BD	SU	SZ
5A811C80-16E1-4A02-91A2-FF74CF15B2D6	SO	ST
5A82B7CC-90F3-4DE2-BB31-D4CA9C7F8BAB	SU	TQ
5A88F533-F149-4AF5-8A4B-84D5E07ECAE4	NJ	NO
5A90CD9A-416D-4551-9900-18F78E33617A	NX	NY
5A967260-0453-4F3F-A24C-8B6687565AA8	NN	NS
5A9A0C20-0245-4160-A64D-D23CAD0A99AC	TL	TM
